id,created_at,favorite_count,retweet_count,sentiment
767758093459427328,2016-08-22 16:19:28+00:00,752,298,0.8
767140779319889920,2016-08-20 23:26:29+00:00,1591,571,0.275
766671818979618816,2016-08-19 16:23:00+00:00,916,356,-0.07777777777777779
765970025731678208,2016-08-17 17:54:19+00:00,928,287,0.275
765585623881093120,2016-08-16 16:26:51+00:00,2026,540,0.0
763443885305540609,2016-08-10 18:36:21+00:00,1137,215,0.34285714285714286
763060045277896704,2016-08-09 17:11:06+00:00,1765,486,-0.07380952380952381
761637255266070529,2016-08-05 18:57:26+00:00,809,265,0.0
761284692079370240,2016-08-04 19:36:29+00:00,1105,365,0.0
760928854156320768,2016-08-03 20:02:30+00:00,690,358,0.0
760873991854706688,2016-08-03 16:24:30+00:00,478,102,0.125
760101147260497920,2016-08-01 13:13:30+00:00,1163,522,0.0
759241483933347840,2016-07-30 04:17:30+00:00,274,51,0.13636363636363635
759234410810056704,2016-07-30 03:49:24+00:00,748,249,0.13636363636363635
759197853977759744,2016-07-30 01:24:08+00:00,1719,455,0.0
758873024485400576,2016-07-29 03:53:22+00:00,3213,933,0.35000000000000003
758329763693858816,2016-07-27 15:54:39+00:00,1781,771,0.0
758013067452047360,2016-07-26 18:56:13+00:00,4081,1651,0.125
755932077040676864,2016-07-21 01:07:06+00:00,3753,1858,0.0
755812637007491072,2016-07-20 17:12:29+00:00,967,152,0.0
755109792528465920,2016-07-18 18:39:38+00:00,1238,487,0.4681818181818182
754814011997163520,2016-07-17 23:04:18+00:00,626,231,0.0
754722497275138049,2016-07-17 17:00:40+00:00,565,146,0.85
754705689323286530,2016-07-17 15:53:52+00:00,1427,419,-0.16666666666666666
754378172020371456,2016-07-16 18:12:26+00:00,1781,392,0.8
753991555065622529,2016-07-15 16:36:09+00:00,742,219,0.0
753795594594897922,2016-07-15 03:37:29+00:00,1963,358,-0.7
748616098480689156,2016-06-30 20:36:01+00:00,960,452,-0.75
748541681369178114,2016-06-30 15:40:18+00:00,1928,663,0.0
747463217232764929,2016-06-27 16:14:52+00:00,690,162,0.39999999999999997
746744171843620865,2016-06-25 16:37:39+00:00,721,194,0.0
746004281971482624,2016-06-23 15:37:35+00:00,1907,492,0.0
745365692845719552,2016-06-21 21:20:04+00:00,1369,840,0.0
745306746307022848,2016-06-21 17:25:50+00:00,513,129,-0.125
743500523773452288,2016-06-16 17:48:33+00:00,1009,248,0.0
743145333211815937,2016-06-15 18:17:09+00:00,723,178,0.3571428571428571
742789355295510533,2016-06-14 18:42:37+00:00,784,163,0.1
742763853126078465,2016-06-14 17:01:17+00:00,258,44,0.5852272727272727
742746893101367296,2016-06-14 15:53:53+00:00,510,147,0.13636363636363635
742612860904308736,2016-06-14 07:01:17+00:00,1102,370,0.0
742411492125900801,2016-06-13 17:41:07+00:00,2013,852,0.0
742048551555850240,2016-06-12 17:38:55+00:00,1156,232,0.0
741506283954638848,2016-06-11 05:44:09+00:00,685,169,0.0
741385034112720896,2016-06-10 21:42:21+00:00,281,71,0.0
741164798637920256,2016-06-10 07:07:12+00:00,1643,489,0.0
741158635267620864,2016-06-10 06:42:43+00:00,2289,808,0.0
740918958102978566,2016-06-09 14:50:19+00:00,1194,336,-0.06666666666666667
740893129142763520,2016-06-09 13:07:41+00:00,1485,524,0.2
740786684149805057,2016-06-09 06:04:43+00:00,1554,452,0.125
740597187923451904,2016-06-08 17:31:43+00:00,601,146,0.2
740236039659212800,2016-06-07 17:36:39+00:00,704,187,0.05
739525521982115841,2016-06-05 18:33:18+00:00,2144,1213,0.5
739505343948951552,2016-06-05 17:13:07+00:00,500,160,0.575
738786740526157825,2016-06-03 17:37:39+00:00,1359,256,0.0
738396959300452353,2016-06-02 15:48:48+00:00,1337,332,0.0
738044313276321792,2016-06-01 16:27:31+00:00,774,182,0.0
737799946208845824,2016-06-01 00:16:29+00:00,329,86,-0.07142857142857142
737663073385734145,2016-05-31 15:12:36+00:00,1766,606,0.3806818181818182
737448259396866048,2016-05-31 00:59:00+00:00,1555,336,0.25
737353487411908608,2016-05-30 18:42:25+00:00,1277,351,0.25
736611545879171072,2016-05-28 17:34:12+00:00,858,198,0.0
736602496638980097,2016-05-28 16:58:15+00:00,769,165,0.0
736261816347549696,2016-05-27 18:24:30+00:00,1801,488,0.55
735884003950006273,2016-05-26 17:23:13+00:00,2505,736,0.0
735503794725748736,2016-05-25 16:12:24+00:00,686,256,0.0
735495651887185920,2016-05-25 15:40:02+00:00,492,136,-0.16666666666666666
735280030951964672,2016-05-25 01:23:14+00:00,1445,532,0.0
735158874374733825,2016-05-24 17:21:48+00:00,805,288,-0.30000000000000004
735137628626911232,2016-05-24 15:57:23+00:00,485,101,0.6000000000000001
734794882540142592,2016-05-23 17:15:26+00:00,1011,200,0.0
734168014153646080,2016-05-21 23:44:29+00:00,32,0,1.0
734085977715572737,2016-05-21 18:18:30+00:00,548,181,0.45
734063298975543297,2016-05-21 16:48:23+00:00,493,94,0.6
733712213907668992,2016-05-20 17:33:18+00:00,422,102,0.0
733689430385430528,2016-05-20 16:02:46+00:00,1038,236,0.0
733680055776219136,2016-05-20 15:25:31+00:00,676,171,0.0
733368099496415232,2016-05-19 18:45:54+00:00,753,264,0.0
733322653147226112,2016-05-19 15:45:19+00:00,1259,441,0.0
732952881293189120,2016-05-18 15:15:59+00:00,678,130,0.5
732597528089088000,2016-05-17 15:43:56+00:00,1609,557,0.175
731581807099944960,2016-05-14 20:27:49+00:00,2345,699,0.0
731544295962877952,2016-05-14 17:58:46+00:00,1135,320,0.25
731149684807323650,2016-05-13 15:50:43+00:00,3778,1079,0.35
730800726906044418,2016-05-12 16:44:05+00:00,2088,602,0.0
730458023110443008,2016-05-11 18:02:18+00:00,1010,306,0.2
730421736798199809,2016-05-11 15:38:07+00:00,3363,1322,0.0
730057977172922368,2016-05-10 15:32:40+00:00,2196,501,0.0
729762769013104640,2016-05-09 19:59:37+00:00,2414,711,0.55
729345220861530112,2016-05-08 16:20:25+00:00,984,175,0.0
728736149552832512,2016-05-07 00:00:11+00:00,33,3,-0.15555555555555559
728630182236413952,2016-05-06 16:59:07+00:00,617,187,0.0
728624889154805760,2016-05-06 16:38:05+00:00,949,254,0.5
728257038837415936,2016-05-05 16:16:23+00:00,1422,306,0.0
727533197534199812,2016-05-03 16:20:05+00:00,926,225,0.0
727288282665508864,2016-05-03 00:06:53+00:00,3635,1994,0.0
727183733493657600,2016-05-02 17:11:27+00:00,427,130,0.0
727138493470744577,2016-05-02 14:11:41+00:00,961,406,0.0
726406165161230336,2016-04-30 13:41:40+00:00,346,92,0.0
726080047799492608,2016-04-29 16:05:47+00:00,1348,414,0.0
725774704167014400,2016-04-28 19:52:28+00:00,1602,614,0.35
725717767081627648,2016-04-28 16:06:13+00:00,1066,194,0.5
725412152182509568,2016-04-27 19:51:49+00:00,822,188,0.296875
725355050562949120,2016-04-27 16:04:55+00:00,1206,228,-0.17857142857142858
725248363755634688,2016-04-27 09:00:59+00:00,1111,236,0.0
724993178793836544,2016-04-26 16:06:58+00:00,826,236,0.0
724631302222299136,2016-04-25 16:09:00+00:00,1015,365,0.13636363636363635
724539274847215616,2016-04-25 10:03:19+00:00,1307,499,0.5
723946339340554240,2016-04-23 18:47:12+00:00,999,414,0.0
723578577111932928,2016-04-22 18:25:50+00:00,674,282,0.5
723573541128527872,2016-04-22 18:05:50+00:00,3667,1393,0.0
723526568493105153,2016-04-22 14:59:11+00:00,1437,224,0.8
723429083648909312,2016-04-22 08:31:48+00:00,1444,475,0.0
723265865135869952,2016-04-21 21:43:14+00:00,936,201,0.0
723189045468139521,2016-04-21 16:37:59+00:00,634,131,0.35714285714285715
722718956579110914,2016-04-20 09:30:01+00:00,3590,1405,0.0
722455474763907073,2016-04-19 16:03:02+00:00,601,105,0.0
721746582773698561,2016-04-17 17:06:09+00:00,1603,617,0.0
720653614880935936,2016-04-14 16:43:05+00:00,1942,354,0.5
720266330151079936,2016-04-13 15:04:09+00:00,1042,260,1.0
719961669888151552,2016-04-12 18:53:32+00:00,994,291,0.25
719915802808291328,2016-04-12 15:51:17+00:00,466,89,-0.125
719915711859003392,2016-04-12 15:50:55+00:00,1014,367,0.1
719597977937911808,2016-04-11 18:48:22+00:00,1397,363,0.3666666666666667
719209288221102080,2016-04-10 17:03:51+00:00,822,203,0.35
718845153318834176,2016-04-09 16:56:54+00:00,2289,844,0.5
718504228872781825,2016-04-08 18:22:11+00:00,36,6,0.75
718471253401538560,2016-04-08 16:11:10+00:00,2407,912,-0.5
718466136279388160,2016-04-08 15:50:50+00:00,1828,558,-0.16666666666666666
718143741983268864,2016-04-07 18:29:45+00:00,3290,1055,0.0
718081181187645440,2016-04-07 14:21:09+00:00,3313,1644,0.30000000000000004
717748028522672128,2016-04-06 16:17:19+00:00,7134,3865,0.0
717412503030870016,2016-04-05 18:04:04+00:00,1786,592,0.5
717379253155663876,2016-04-05 15:51:56+00:00,1402,254,1.0
716747296021434368,2016-04-03 22:00:46+00:00,1723,382,0.0
716473321735327744,2016-04-03 03:52:05+00:00,84,12,0.25
716085643080650752,2016-04-02 02:11:36+00:00,35,4,0.2857142857142857
716085491091709952,2016-04-02 02:10:59+00:00,44,3,0.125
715985559135588353,2016-04-01 19:33:54+00:00,2099,447,0.7
715952630770610178,2016-04-01 17:23:03+00:00,1552,815,0.3333333333333333
715751574233038848,2016-04-01 04:04:07+00:00,2158,1269,0.19318181818181818
715749152638914560,2016-04-01 03:54:30+00:00,6632,4528,0.0
715747231354073088,2016-04-01 03:46:52+00:00,1896,806,-0.18571428571428572
715746983315529729,2016-04-01 03:45:53+00:00,1149,291,0.25
715741844110331904,2016-04-01 03:25:28+00:00,1183,611,0.17045454545454544
715738367644708864,2016-04-01 03:11:39+00:00,55,8,0.0
715733801083609094,2016-04-01 02:53:30+00:00,68,6,0.0
715727905863520256,2016-04-01 02:30:04+00:00,1899,850,0.0
715705920492208128,2016-04-01 01:02:43+00:00,1095,614,0.0
715632500303761408,2016-03-31 20:10:58+00:00,5552,3100,0.0
715616667120697345,2016-03-31 19:08:03+00:00,1149,419,0.0
715607806053785600,2016-03-31 18:32:50+00:00,1088,289,0.0
715574670091689985,2016-03-31 16:21:10+00:00,22,2,0.0
715556538149015556,2016-03-31 15:09:07+00:00,1406,844,0.0625
715333203351855104,2016-03-31 00:21:40+00:00,370,83,0.21818181818181817
715288268791676928,2016-03-30 21:23:07+00:00,530,172,0.04722222222222221
715269494478753792,2016-03-30 20:08:31+00:00,1120,378,0.0
715073377187323904,2016-03-30 07:09:13+00:00,33,1,0.7
714889872972996609,2016-03-29 19:00:02+00:00,1182,328,0.25
714652327307649024,2016-03-29 03:16:07+00:00,1623,417,0.25
713776369700737025,2016-03-26 17:15:22+00:00,1202,365,0.0
713442514301091840,2016-03-25 19:08:45+00:00,2156,1127,0.0
713407002873966593,2016-03-25 16:47:38+00:00,1183,327,0.0
713241563837521920,2016-03-25 05:50:14+00:00,525,86,0.55
713015914900226048,2016-03-24 14:53:35+00:00,2649,995,0.0
712717946896842754,2016-03-23 19:09:34+00:00,18,0,0.2857142857142857
712709965874475008,2016-03-23 18:37:52+00:00,33,4,0.05
712709667017723908,2016-03-23 18:36:40+00:00,21,0,0.05
712669352730828800,2016-03-23 15:56:29+00:00,1612,650,0.0
712314377089654784,2016-03-22 16:25:56+00:00,1158,354,0.0
712297732904386561,2016-03-22 15:19:48+00:00,269,60,0.6
712103844474302464,2016-03-22 02:29:21+00:00,8,0,0.0
712102983018807296,2016-03-22 02:25:56+00:00,13,0,0.2
712037850535976960,2016-03-21 22:07:07+00:00,579,165,0.35
711932267329761280,2016-03-21 15:07:34+00:00,25,4,0.234375
711932115747602432,2016-03-21 15:06:58+00:00,25,4,0.0
711901294080884736,2016-03-21 13:04:29+00:00,1441,619,0.0
711608959421931521,2016-03-20 17:42:51+00:00,12,1,0.3571428571428571
711601527765360640,2016-03-20 17:13:19+00:00,1324,455,0.0
710875675356311552,2016-03-18 17:09:03+00:00,16,0,-0.05
710873198603083776,2016-03-18 16:59:12+00:00,2641,1360,0.0
710872117290467328,2016-03-18 16:54:54+00:00,10,1,0.2
710842408745865216,2016-03-18 14:56:51+00:00,855,338,0.0
710206352501698560,2016-03-16 20:49:24+00:00,1425,301,0.16944444444444443
710140271283937281,2016-03-16 16:26:49+00:00,1678,442,0.0
710138889625702401,2016-03-16 16:21:19+00:00,16,0,0.2857142857142857
709865605101301760,2016-03-15 22:15:23+00:00,5537,3409,0.0
709758608179736581,2016-03-15 15:10:13+00:00,1564,520,0.0
709429996108906496,2016-03-14 17:24:26+00:00,960,236,0.0
709060494364008448,2016-03-13 16:56:10+00:00,415,137,0.175
708717092460101632,2016-03-12 18:11:36+00:00,1393,507,0.0
708710946626142208,2016-03-12 17:47:11+00:00,11,3,0.2
708705672267849729,2016-03-12 17:26:14+00:00,514,171,0.21428571428571427
708006955294429184,2016-03-10 19:09:46+00:00,322,106,0.3666666666666667
707981044599754753,2016-03-10 17:26:49+00:00,11,1,0.25
707968746271342592,2016-03-10 16:37:57+00:00,615,203,0.0
707612930209001472,2016-03-09 17:04:04+00:00,628,219,0.5
707256792456122368,2016-03-08 17:28:54+00:00,754,240,0.0
707237297071108096,2016-03-08 16:11:26+00:00,450,88,0.75
706179514708045824,2016-03-05 18:08:11+00:00,473,154,0.0
705831343234502656,2016-03-04 19:04:40+00:00,204,47,0.0
705811763904708608,2016-03-04 17:46:52+00:00,498,106,0.0
705450322563457024,2016-03-03 17:50:38+00:00,621,221,0.35
705424283229491204,2016-03-03 16:07:09+00:00,406,122,0.0
705118765046890496,2016-03-02 19:53:08+00:00,2129,1186,0.4
704731403921944577,2016-03-01 18:13:54+00:00,337,133,0.2
704704436971540480,2016-03-01 16:26:45+00:00,435,196,0.5
704382665550499840,2016-02-29 19:08:08+00:00,511,184,0.1
704341415103344640,2016-02-29 16:24:14+00:00,521,124,0.0
704183056320442369,2016-02-29 05:54:58+00:00,501,126,0.0
703308415817248768,2016-02-26 19:59:27+00:00,934,366,0.3
702909891350908928,2016-02-25 17:35:52+00:00,1052,329,0.25
702535655004319744,2016-02-24 16:48:47+00:00,1440,483,-0.16666666666666666
702264730556084224,2016-02-23 22:52:13+00:00,17,4,0.5
702185984427843584,2016-02-23 17:39:19+00:00,946,245,0.0
701598614389272576,2016-02-22 02:45:19+00:00,505,113,0.35
701503561050370048,2016-02-21 20:27:36+00:00,13,2,0.25
701464880654618629,2016-02-21 17:53:54+00:00,1064,497,0.0
700859736439152640,2016-02-20 01:49:17+00:00,276,104,0.0
700403820442988544,2016-02-18 19:37:38+00:00,331,130,0.0
700374641265627136,2016-02-18 17:41:41+00:00,483,89,0.0
700058738959347712,2016-02-17 20:46:24+00:00,905,382,-0.1
700011825945976832,2016-02-17 17:39:59+00:00,776,194,0.0
699765207858450432,2016-02-17 01:20:01+00:00,1021,470,0.0
699734231245676544,2016-02-16 23:16:55+00:00,418,133,0.0
699716425796063232,2016-02-16 22:06:10+00:00,16,2,0.3
699687236715982848,2016-02-16 20:10:11+00:00,421,126,0.0
699664031968206848,2016-02-16 18:37:59+00:00,412,175,0.0
698566450546548736,2016-02-13 17:56:35+00:00,590,134,0.0
698194099019460608,2016-02-12 17:16:59+00:00,4336,1962,0.0
697485818403770368,2016-02-10 18:22:32+00:00,601,256,0.375
697196339365433344,2016-02-09 23:12:15+00:00,1378,623,0.10000000000000002
697114229413818368,2016-02-09 17:45:58+00:00,656,165,0.35
696816831772798976,2016-02-08 22:04:13+00:00,1033,346,0.0
696029407379480576,2016-02-06 17:55:16+00:00,695,249,0.0
695665778905878528,2016-02-05 17:50:21+00:00,616,141,0.5
695300860117544960,2016-02-04 17:40:17+00:00,902,291,0.06818181818181818
694940773188382723,2016-02-03 17:49:26+00:00,1530,887,0.0
694581488092729344,2016-02-02 18:01:46+00:00,785,236,0.0
693860887698886656,2016-01-31 18:18:21+00:00,588,188,0.17222222222222222
693129111812775936,2016-01-29 17:50:32+00:00,628,282,0.0
692775477627367424,2016-01-28 18:25:19+00:00,810,242,0.0
692400451430539266,2016-01-27 17:35:06+00:00,603,326,0.5
692030030566690818,2016-01-26 17:03:11+00:00,977,237,-0.6
691842196711014401,2016-01-26 04:36:48+00:00,24,4,0.0
691321653586894848,2016-01-24 18:08:21+00:00,1648,889,0.5
690618031651717120,2016-01-22 19:32:24+00:00,831,196,0.35
690563195744845825,2016-01-22 15:54:30+00:00,577,208,0.0
690291046551453696,2016-01-21 21:53:05+00:00,420,86,0.2
689861429164310528,2016-01-20 17:25:56+00:00,757,207,0.0
689572811984150530,2016-01-19 22:19:04+00:00,574,147,0.033333333333333326
688415593804857345,2016-01-16 17:40:42+00:00,1129,445,0.0
688072087991259136,2016-01-15 18:55:44+00:00,522,114,0.0
687708690082697216,2016-01-14 18:51:43+00:00,413,176,0.0
687322987578560512,2016-01-13 17:19:04+00:00,434,91,-0.08333333333333333
686607431783170048,2016-01-11 17:55:42+00:00,334,105,0.0
686311690967724032,2016-01-10 22:20:32+00:00,1447,874,0.0
686240152188915712,2016-01-10 17:36:16+00:00,991,323,1.0
685614321506729986,2016-01-09 00:09:27+00:00,19,2,0.4
685162372785242112,2016-01-07 18:13:34+00:00,793,238,0.0
684912196644519936,2016-01-07 01:39:27+00:00,22,1,0.07777777777777779
684911157417660416,2016-01-07 01:35:19+00:00,21,1,0.4
684428924437303296,2016-01-05 17:39:06+00:00,653,179,0.12878787878787878
684106061935194113,2016-01-04 20:16:09+00:00,881,320,0.0
682998027800428545,2016-01-01 18:53:13+00:00,33,7,0.35
682992485157715969,2016-01-01 18:31:12+00:00,19,1,0.3
682680410581692416,2015-12-31 21:51:08+00:00,307,79,0.0
682644539148873729,2015-12-31 19:28:35+00:00,637,297,0.35
682616239563255808,2015-12-31 17:36:08+00:00,895,327,0.13636363636363635
682258992119328768,2015-12-30 17:56:34+00:00,811,259,0.018181818181818174
681914177275998212,2015-12-29 19:06:23+00:00,593,239,0.0
681901326909837312,2015-12-29 18:15:20+00:00,321,97,0.0
681524708697845760,2015-12-28 17:18:47+00:00,416,66,0.125
680891359427952645,2015-12-26 23:22:05+00:00,1045,256,0.0
680435856453296130,2015-12-25 17:12:04+00:00,1304,462,-0.03571428571428571
680392554802720768,2015-12-25 14:20:00+00:00,10,0,0.0
679769922029916160,2015-12-23 21:05:53+00:00,364,164,0.2
679713161877041152,2015-12-23 17:20:20+00:00,302,44,0.0
679712606307889152,2015-12-23 17:18:08+00:00,7,0,0.1
679381116369809408,2015-12-22 19:20:55+00:00,294,64,0.3
678982016419819522,2015-12-21 16:55:02+00:00,609,219,0.5625
678801749029752833,2015-12-21 04:58:43+00:00,8,1,0.0
678636344248107008,2015-12-20 18:01:27+00:00,635,175,0.0
678279119382011905,2015-12-19 18:21:58+00:00,342,127,0.23750000000000004
677994636762218496,2015-12-18 23:31:32+00:00,9,1,0.5
677957799079337985,2015-12-18 21:05:09+00:00,350,85,0.35
677911077422690304,2015-12-18 17:59:30+00:00,255,57,0.0
677903217234075648,2015-12-18 17:28:16+00:00,331,114,0.47222222222222215
677616051660578817,2015-12-17 22:27:10+00:00,9,2,0.0
677557672128851969,2015-12-17 18:35:12+00:00,6,0,0.0
677554441977860096,2015-12-17 18:22:21+00:00,271,73,0.0
677226196665368577,2015-12-16 20:38:02+00:00,9,2,0.0
677185671837036544,2015-12-16 17:57:00+00:00,260,94,0.25
676879738451857408,2015-12-15 21:41:20+00:00,7,1,0.15000000000000002
676125794121474048,2015-12-13 19:45:25+00:00,278,119,0.2
675979885861470208,2015-12-13 10:05:38+00:00,295,98,0.05
675782248474525696,2015-12-12 21:00:18+00:00,305,81,0.5625
675727759658872832,2015-12-12 17:23:46+00:00,340,117,0.0
675603486533382144,2015-12-12 09:09:57+00:00,6,0,0.3125
675408661431361536,2015-12-11 20:15:48+00:00,218,80,0.06818181818181818
675354997840834560,2015-12-11 16:42:33+00:00,372,144,0.0
675025024005373952,2015-12-10 18:51:21+00:00,158,47,0.0
674981047604527105,2015-12-10 15:56:36+00:00,643,307,0.0
674873706687123456,2015-12-10 08:50:04+00:00,508,146,0.11111111111111115
674699504994635776,2015-12-09 21:17:51+00:00,6,0,0.5
674632717699579904,2015-12-09 16:52:28+00:00,558,200,0.0
674611029813403648,2015-12-09 15:26:17+00:00,345,68,0.375
674275848434933761,2015-12-08 17:14:24+00:00,528,124,0.0
673998541409398785,2015-12-07 22:52:29+00:00,7,2,0.25
673997198875586560,2015-12-07 22:47:09+00:00,7,0,0.2
673566006158237696,2015-12-06 18:13:44+00:00,439,208,0.5
673562668607922180,2015-12-06 18:00:29+00:00,8,0,0.0
673429155984355328,2015-12-06 09:09:57+00:00,9,0,0.0
672846449919533056,2015-12-04 18:34:29+00:00,18,2,0.45
672817767482040320,2015-12-04 16:40:30+00:00,194,54,0.5
672780144239603712,2015-12-04 14:11:00+00:00,8,0,0.1
672479580897284097,2015-12-03 18:16:40+00:00,314,67,0.0
672458120677883904,2015-12-03 16:51:24+00:00,267,102,0.0
672095818694959104,2015-12-02 16:51:44+00:00,407,114,0.6458333333333334
671790476941467648,2015-12-01 20:38:25+00:00,11,0,0.5
671788999485321216,2015-12-01 20:32:33+00:00,284,187,0.0
671731960721629185,2015-12-01 16:45:54+00:00,427,114,1.0
671025086007222272,2015-11-29 17:57:02+00:00,843,228,0.525
670317697427742720,2015-11-27 19:06:07+00:00,10,2,0.5
670297334350274561,2015-11-27 17:45:12+00:00,503,164,0.4523809523809524
670207893115961344,2015-11-27 11:49:48+00:00,9,1,0.0
669984972535672832,2015-11-26 21:03:59+00:00,1289,580,0.25
669950010470113280,2015-11-26 18:45:04+00:00,282,69,0.375
669949852168683520,2015-11-26 18:44:26+00:00,11,0,0.0
669929524981833728,2015-11-26 17:23:40+00:00,812,249,0.1
669557140730880000,2015-11-25 16:43:56+00:00,494,257,0.0
669447160753180674,2015-11-25 09:26:55+00:00,10,1,0.10000000000000002
669292072730390528,2015-11-24 23:10:39+00:00,325,113,0.25
669246597805527043,2015-11-24 20:09:57+00:00,15,8,0.4
669197591138033664,2015-11-24 16:55:13+00:00,588,263,0.0
668835550271508480,2015-11-23 16:56:36+00:00,605,205,-0.025
667742178874171392,2015-11-20 16:31:56+00:00,275,98,0.30000000000000004
667742110452461568,2015-11-20 16:31:39+00:00,352,169,0.4375
667399389602705408,2015-11-19 17:49:48+00:00,511,270,0.0
667023195644522496,2015-11-18 16:54:57+00:00,434,125,0.0
667016487874535424,2015-11-18 16:28:17+00:00,353,120,0.5
666671217370341376,2015-11-17 17:36:19+00:00,334,112,0.0
665970549638721536,2015-11-15 19:12:06+00:00,313,136,0.0
665963768027942912,2015-11-15 18:45:09+00:00,1237,946,0.5
665619300921815041,2015-11-14 19:56:22+00:00,658,199,0.5
664931908778901504,2015-11-12 22:24:55+00:00,254,66,0.0
664840014627520512,2015-11-12 16:19:46+00:00,2716,1538,0.0
664472375791063040,2015-11-11 15:58:54+00:00,231,68,-0.4
663446387959406592,2015-11-08 20:01:59+00:00,305,98,-0.75
663417617961631744,2015-11-08 18:07:40+00:00,541,147,0.0
662661196248719360,2015-11-06 16:01:55+00:00,338,112,0.13636363636363635
661950979626115073,2015-11-04 16:59:46+00:00,271,81,0.7
661274111705022464,2015-11-02 20:10:08+00:00,288,97,0.16818181818181818
660226382929227780,2015-10-30 22:46:50+00:00,174,77,0.13636363636363635
659792638489546753,2015-10-29 18:03:18+00:00,239,102,0.0
659759378258522112,2015-10-29 15:51:08+00:00,817,600,0.0
659503006103261184,2015-10-28 22:52:24+00:00,396,194,0.0
659419195210399744,2015-10-28 17:19:22+00:00,286,78,0.0
659051396235423744,2015-10-27 16:57:52+00:00,344,152,0.0
659031407453478912,2015-10-27 15:38:26+00:00,269,123,0.22348484848484848
658767432698478596,2015-10-26 22:09:29+00:00,349,129,0.7000000000000001
658676835023237120,2015-10-26 16:09:29+00:00,476,206,0.1875
658316014652923905,2015-10-25 16:15:43+00:00,541,265,0.0
658218349890019328,2015-10-25 09:47:38+00:00,541,381,0.0
657603369398308864,2015-10-23 17:03:55+00:00,405,123,0.1
657232687707631616,2015-10-22 16:30:58+00:00,214,78,0.4375
657221275757256705,2015-10-22 15:45:37+00:00,686,283,0.0
656933879853486080,2015-10-21 20:43:36+00:00,315,108,0.43666666666666665
656858344813109248,2015-10-21 15:43:27+00:00,292,93,0.5
656855392169959428,2015-10-21 15:31:43+00:00,185,38,0.8
656511525507735552,2015-10-20 16:45:19+00:00,272,70,1.0
656165960697651200,2015-10-19 17:52:10+00:00,35,6,0.7125
655791786976260096,2015-10-18 17:05:20+00:00,323,106,0.0
655459341365936128,2015-10-17 19:04:19+00:00,14,4,0.5
655425358867615744,2015-10-17 16:49:17+00:00,268,94,0.2
655126661000744960,2015-10-16 21:02:22+00:00,18,2,0.8
655097408070799360,2015-10-16 19:06:07+00:00,394,219,0.0
654723861196333056,2015-10-15 18:21:47+00:00,528,358,0.0
654705228323753989,2015-10-15 17:07:44+00:00,776,440,0.0
654701558337138688,2015-10-15 16:53:09+00:00,845,694,0.3
654427094647218176,2015-10-14 22:42:32+00:00,166,41,0.6
654422608633556992,2015-10-14 22:24:43+00:00,828,709,-0.1
654028779501813760,2015-10-13 20:19:46+00:00,153,31,0.4090909090909091
653981461876486144,2015-10-13 17:11:45+00:00,266,271,0.0
653644249053982720,2015-10-12 18:51:47+00:00,284,112,0.21212121212121213
653641845394771968,2015-10-12 18:42:14+00:00,9,0,0.2
653605902193459200,2015-10-12 16:19:25+00:00,202,86,0.55
653300595277889537,2015-10-11 20:06:14+00:00,533,217,0.0
652533094843609088,2015-10-09 17:16:27+00:00,10,1,0.0
652506531422937088,2015-10-09 15:30:54+00:00,11,2,0.9
652232288068083712,2015-10-08 21:21:10+00:00,193,88,0.8
652232154123010049,2015-10-08 21:20:38+00:00,14,0,0.0
652156333249040384,2015-10-08 16:19:20+00:00,8,0,0.2
652149926000889856,2015-10-08 15:53:53+00:00,363,150,0.0
651798658959179776,2015-10-07 16:38:04+00:00,377,143,0.0
651715114069065728,2015-10-07 11:06:06+00:00,8,2,0.3333333333333333
651424378522075136,2015-10-06 15:50:49+00:00,586,416,-0.55
651126521424310273,2015-10-05 20:07:14+00:00,190,71,0.0
651085789699395584,2015-10-05 17:25:23+00:00,6,0,0.1
651083150421065733,2015-10-05 17:14:54+00:00,10,0,0.26666666666666666
651066453056221184,2015-10-05 16:08:33+00:00,219,90,-0.8
650347190418866176,2015-10-03 16:30:27+00:00,869,607,0.04999999999999999
649625227295522816,2015-10-01 16:41:38+00:00,506,251,0.0
649078806209126401,2015-09-30 04:30:21+00:00,538,194,0.0
649073271141363712,2015-09-30 04:08:21+00:00,2301,2284,0.13636363636363635
649070284671090688,2015-09-30 03:56:29+00:00,263,184,0.13636363636363635
649067852327092224,2015-09-30 03:46:49+00:00,268,120,0.0
649059195040370688,2015-09-30 03:12:25+00:00,436,226,0.0
649047609437347840,2015-09-30 02:26:23+00:00,265,123,0.25
648892859953709056,2015-09-29 16:11:28+00:00,1021,824,0.13636363636363635
648525871515504640,2015-09-28 15:53:11+00:00,645,417,0.13636363636363635
648230680707514368,2015-09-27 20:20:12+00:00,501,263,0.35
647857560960282624,2015-09-26 19:37:33+00:00,26,4,0.29545454545454547
647854684347199488,2015-09-26 19:26:07+00:00,8,0,0.4375
647853602942394368,2015-09-26 19:21:50+00:00,11,0,0.0
647851954555723776,2015-09-26 19:15:17+00:00,11,1,0.125
647837788755259392,2015-09-26 18:18:59+00:00,565,302,0.25
647445966556110849,2015-09-25 16:22:02+00:00,651,336,0.06818181818181818
647445495976210432,2015-09-25 16:20:09+00:00,625,355,0.13636363636363635
647089553652756480,2015-09-24 16:45:46+00:00,623,265,0.0
